price,brand,model,year,title_status,mileage,color,vin,lot,state,full_model
4600,nissan,rogue,2019,clean vehicle,31397,blue,  jn8at2mt2kw259864,167457186,arizona,nissan rogue
6400,nissan,versa,2019,clean vehicle,18300,red,  3n1cn7ap4kl859703,167457187,arizona,nissan versa
10400,nissan,note,2019,clean vehicle,26743,white,  3n1ce2cp8kl362332,167457188,arizona,nissan note
7800,nissan,versa,2019,clean vehicle,15832,black,  3n1cn7ap0kl845989,167457189,arizona,nissan versa
12300,nissan,sport,2019,clean vehicle,31939,white,  jn1bj1cp9kw215996,167457190,arizona,nissan sport
10900,nissan,sentra,2019,clean vehicle,31037,gray,  3n1ab7ap4ky222670,167457191,arizona,nissan sentra
8500,nissan,versa,2019,clean vehicle,22521,white,  3n1cn7ap0kl859617,167457193,arizona,nissan versa
7300,nissan,versa,2019,clean vehicle,31335,white,  3n1cn7ap5kl850671,167457385,arizona,nissan versa
5900,nissan,versa,2019,clean vehicle,28315,red,  3n1cn7ap1kl821247,167457396,arizona,nissan versa
20000,nissan,armada,2017,clean vehicle,83437,white,  jn8ay2nd3h9007167,167462206,texas,nissan armada
11200,nissan,altima,2018,clean vehicle,42250,blue,  1n4al3ap8jc257020,167472994,wisconsin,nissan altima
14400,nissan,rogue,2018,clean vehicle,45732,black,  knmat2mv0jp584843,167473024,wisconsin,nissan rogue
16500,nissan,pathfinder,2018,clean vehicle,49185,white,  5n1dr2mmxjc615473,167473031,wisconsin,nissan pathfinder
13400,nissan,rogue,2017,clean vehicle,45826,silver,  knmat2mv3hp582112,167473149,wisconsin,nissan rogue
12500,nissan,door,2017,clean vehicle,36844,white,  1n4al3ap8hc494018,167473150,wisconsin,nissan door
6500,nissan,door,2013,clean vehicle,104343,gray,  5n1ar2mm9dc642588,167489864,illinois,nissan door
19800,nissan,pathfinder,2018,clean vehicle,34138,white,  5n1dr2mn0jc622571,167492145,florida,nissan pathfinder
8800,nissan,versa,2018,clean vehicle,34761,white,  3n1cn7ap0jl803031,167492341,florida,nissan versa
12800,nissan,rogue,2018,clean vehicle,32656,blue,  knmat2mt3jp508547,167492359,florida,nissan rogue
8800,nissan,versa,2018,clean vehicle,34837,red,  3n1cn7apxjl833122,167492413,florida,nissan versa
3500,nissan,altima,2019,clean vehicle,30099,white,  1n4bl4ev8kc201874,167493467,missouri,nissan altima
750,nissan,sentra,2018,clean vehicle,37088,gray,  3n1ab7ap3jy312956,167494347,missouri,nissan sentra
10800,nissan,door,2017,clean vehicle,41729,blue,  1n4al3ap3hc221262,167494664,florida,nissan door
22300,nissan,titan,2017,clean vehicle,17195,white,  1n6aa1ej0hn508411,167499054,texas,nissan titan
8300,nissan,sedan,2018,clean vehicle,43064,gray,  3n1cn7apxjl833105,167519152,california,nissan sedan
8300,nissan,sedan,2018,clean vehicle,47510,gray,  3n1cn7ap7jl819100,167519154,california,nissan sedan
8000,nissan,sedan,2018,clean vehicle,52571,gray,  3n1cn7ap9jl817056,167519159,california,nissan sedan
15200,nissan,frontier,2018,clean vehicle,12129,black,  1n6bd0ct0jn772776,167722142,alabama,nissan frontier
6700,nissan,sedan,2017,clean vehicle,62280,white,  3n1cn7ap4hl810879,167519934,california,nissan sedan
7500,nissan,door,2017,clean vehicle,74859,gray,  1n4al3ap4hn358022,167722292,connecticut,nissan door
10500,nissan,door,2017,clean vehicle,59508,black,  1n4al3ap4hc198591,167722301,connecticut,nissan door
8400,nissan,juke,2017,clean vehicle,58529,white,  jn8af5mrxht705637,167722304,connecticut,nissan juke
7000,nissan,door,2015,salvage insurance,24396,black,  1n4al3ap8fc191026,167534402,florida,nissan door
25500,nissan,armada,2020,clean vehicle,10317,black,  jn8ay2nc6l9615894,167722430,california,nissan armada
4100,nissan,door,2017,salvage insurance,37619,black,  3n1cn7ap7hl863981,167534406,florida,nissan door
13900,nissan,altima,2020,clean vehicle,15160,black,  1n4bl4bv4lc140657,167722431,california,nissan altima
1900,nissan,door,2015,salvage insurance,91898,black,  3n1cn7apxfl814609,167534407,florida,nissan door
14700,nissan,pathfinder,2017,clean vehicle,31198,white,  5n1dr2mm8hc628832,167722800,connecticut,nissan pathfinder
1900,nissan,door,2013,salvage insurance,144015,blue,  jn8as5mv0dw660449,167539306,ohio,nissan door
18800,nissan,titan,2017,clean vehicle,15621,white,  1n6aa1r74hn571882,167722873,missouri,nissan titan
7800,nissan,versa,2018,clean vehicle,54815,red,  3n1cn7ap9jl828199,167722934,california,nissan versa
13500,nissan,door,2016,clean vehicle,53011,red,  1n4aa6apxgc432268,167541540,louisiana,nissan door
8000,nissan,versa,2018,clean vehicle,56255,silver,  3n1cn7ap6jl831688,167722937,california,nissan versa
3300,nissan,door,2013,clean vehicle,100225,gray,  jn8as5mt3dw524301,167541769,louisiana,nissan door
7200,nissan,sentra,2017,clean vehicle,54117,silver,  3n1ab7ap8hl685756,167723631,connecticut,nissan sentra
8000,nissan,door,2017,clean vehicle,54119,gray,  1n4al3ap8hc255116,167723920,california,nissan door
1280,nissan,door,2012,salvage insurance,162176,black,  1n4al2ap1cn403663,167543146,indiana,nissan door
14000,nissan,rogue,2018,clean vehicle,37655,white,  knmat2mv3jp514463,167543439,florida,nissan rogue
3500,nissan,door,2015,clean vehicle,101178,gray,  3n1ab7apxfy368576,167724444,california,nissan door
600,nissan,door,2012,salvage insurance,206142,silver,  3n1ab6ap0cl688945,167545000,kansas,nissan door
12500,nissan,sport,2018,clean vehicle,43187,gray,  jn1bj1cr5jw281199,167724477,california,nissan sport
5800,nissan,door,2013,salvage insurance,105590,gray,  3n1ab7ap3dl795351,167550695,texas,nissan door
8000,nissan,versa,2018,clean vehicle,53903,gray,  3n1cn7ap8jl818263,167724479,california,nissan versa
2200,nissan,door,2015,salvage insurance,73382,tan,  3n1cn7apxfl824461,167550843,texas,nissan door
8300,nissan,versa,2018,clean vehicle,48977,white,  3n1cn7ap4jl828918,167724481,california,nissan versa
7500,nissan,door,2016,clean vehicle,77504,blue,  1n4al3ap7gc240931,167552363,missouri,nissan door
8000,nissan,versa,2018,clean vehicle,50871,blue,  3n1cn7ap3jl818641,167724482,california,nissan versa
3500,nissan,door,2012,clean vehicle,107734,silver,  jn8as5mvxcw706691,167552613,missouri,nissan door
8000,nissan,versa,2018,clean vehicle,53098,white,  3n1cn7apxjl802906,167724484,california,nissan versa
2000,nissan,door,2012,salvage insurance,159990,burgundy,  1n4aa5ap4cc822996,167553965,oklahoma,nissan door
7800,nissan,versa,2018,clean vehicle,51552,red,  3n1cn7ap0jl821772,167724487,california,nissan versa
8000,nissan,versa,2018,clean vehicle,54692,white,  3n1cn7ap5jl830774,167724488,california,nissan versa
18500,nissan,frontier,2019,clean vehicle,18611,white,  1n6ad0ev0kn768867,167554436,california,nissan frontier
8000,nissan,versa,2018,clean vehicle,51654,blue,  3n1cn7ap1jl822946,167724489,california,nissan versa
18300,nissan,frontier,2019,clean vehicle,24046,white,  1n6ad0ev8kn726625,167554445,california,nissan frontier
7500,nissan,versa,2018,clean vehicle,65184,red,  3n1cn7ap3jl833592,167724491,california,nissan versa
29800,nissan,armada,2019,clean vehicle,37398,blue,  jn8ay2ncxk9583031,167554453,california,nissan armada
21100,nissan,rogue,2020,clean vehicle,19597,silver,  5n1at2mt6lc714032,167725016,south carolina,nissan rogue
16200,nissan,rogue,2019,clean vehicle,34122,silver,  knmat2mvxkp508886,167554549,california,nissan rogue
6998,nissan,doors,2015,clean vehicle,43651,super black,  1n4az0cp5fc322746,167654203,vermont,nissan doors
14700,nissan,rogue,2020,clean vehicle,15387,gray,  knmat2mv5lp500471,167743353,pennsylvania,nissan rogue
19000,nissan,cargo,2020,clean vehicle,264,black,  3n6cm0kn9lk693851,167129224,california,nissan cargo
7500,nissan,door,2016,clean vehicle,58126,black,  1n4al3apxgn356323,167598085,texas,nissan door
7998,nissan,doors,2015,clean vehicle,62921,cayenne red,  1n4az0cp2fc306536,167654204,vermont,nissan doors
10999,nissan,doors,2015,clean vehicle,43279,super black,  1n4az0cp1fc329211,167654205,massachusetts,nissan doors
2900,nissan,door,2012,salvage insurance,117844,gray,  jn8as5mv0cw412832,167600866,north carolina,nissan door
8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,  1n4az0cp6fc322884,167654206,new hampshire,nissan doors
19925,nissan,murano,2016,clean vehicle,42837,gray,  5n1az2mg7gn100344,167743473,alabama,nissan murano
9500,nissan,sentra,2018,clean vehicle,42782,black,  3n1ab7ap3jy262463,167602541,new jersey,nissan sentra
12750,nissan,doors,2015,clean vehicle,24629,pearl white,  1n4az0cp8fc301146,167654207,massachusetts,nissan doors
22800,nissan,door,2015,clean vehicle,35902,blue,  1n6ad0ev4fn729804,167743862,alabama,nissan door
11621,nissan,doors,2015,clean vehicle,12840,glacier white,  1n4az0cp0fc326204,167654208,rhode island,nissan doors
11590,nissan,doors,2015,clean vehicle,63933,cayenne red,  1n4az0cp4fc309194,167654209,new hampshire,nissan doors
4700,nissan,door,2012,clean vehicle,100079,black,  1n4aa5ap0cc820341,167744352,alabama,nissan door
11390,nissan,doors,2015,clean vehicle,37953,super black,  1n4az0cp7fc314468,167654210,new york,nissan doors
14500,nissan,rogue,2017,clean vehicle,8677,blue,  knmat2mv8hp540065,167748608,tennessee,nissan rogue
12000,nissan,rogue,2020,clean vehicle,11583,blue,  jn8at2mv7lw102351,167656206,ohio,nissan rogue
15000,nissan,altima,2020,clean vehicle,14320,blue,  1n4bl4cv4lc134145,167656212,ohio,nissan altima
7500,nissan,door,2016,clean vehicle,19723,black,  3n1ab7ap9gy325347,167750212,georgia,nissan door
28000,nissan,armada,2018,clean vehicle,29554,gray,  jn8ay2nc4j9558303,167750230,pennsylvania,nissan armada
17500,nissan,maxima,2018,clean vehicle,39309,black,  1n4aa6ap0jc397943,167750233,pennsylvania,nissan maxima
18000,nissan,maxima,2018,clean vehicle,34951,silver,  1n4aa6ap6jc388082,167750241,pennsylvania,nissan maxima
13200,nissan,sport,2018,clean vehicle,35870,black,  jn1bj1cp2jw186856,167750400,pennsylvania,nissan sport
17000,nissan,altima,2018,clean vehicle,44423,gray,  1n4al3ap1jc191541,167750844,texas,nissan altima
6700,nissan,xterra,2012,clean vehicle,92982,black,  5n1an0nu7cc517019,167751124,georgia,nissan xterra
23300,nissan,murano,2018,clean vehicle,36844,white,  5n1az2mg3jn162296,167751451,texas,nissan murano
26800,nissan,titan,2018,clean vehicle,33605,white,  1n6aa1ej0jn540880,167751557,new mexico,nissan titan
18200,nissan,sport,2018,clean vehicle,28009,black,  jn1bj1cr5jw269215,167752713,tennessee,nissan sport
18700,nissan,rogue,2018,clean vehicle,41366,silver,  5n1at2mv4jc797992,167752721,virginia,nissan rogue
12900,nissan,door,2016,clean vehicle,98354,red,  1n6ad0ev8gn783236,167612818,new jersey,nissan door
16000,nissan,rogue,2018,clean vehicle,39598,no_color,  knmat2mv5jp602138,167752723,virginia,nissan rogue
19400,nissan,rogue,2020,clean vehicle,21009,black,  knmat2mvxlp505598,167614823,minnesota,nissan rogue
10900,nissan,sentra,2018,clean vehicle,28880,silver,  3n1ab7ap5jy332934,167752730,tennessee,nissan sentra
15800,nissan,sport,2018,clean vehicle,28626,black,  jn1bj1cp4jw195994,167752731,virginia,nissan sport
19800,nissan,rogue,2020,clean vehicle,14850,silver,  knmat2mv2lp511637,167614830,minnesota,nissan rogue
19000,nissan,rogue,2018,clean vehicle,41096,black,  jn8at2mv3jw342140,167752732,virginia,nissan rogue
18000,nissan,rogue,2020,clean vehicle,12748,black,  jn8at2mt4lw003761,167614833,minnesota,nissan rogue
19800,nissan,rogue,2020,clean vehicle,14531,blue,  jn8at2mv1lw104855,167614835,minnesota,nissan rogue
19700,nissan,rogue,2020,clean vehicle,15931,black,  knmat2mv1lp508342,167614836,minnesota,nissan rogue
20100,nissan,rogue,2020,clean vehicle,10875,blue,  jn8at2mvxlw103235,167614842,minnesota,nissan rogue
19700,nissan,frontier,2019,clean vehicle,31172,silver,  1n6ad0ev3kn713569,167615503,minnesota,nissan frontier
23400,nissan,frontier,2019,clean vehicle,16248,white,  1n6ad0ev6kn772552,167615504,minnesota,nissan frontier
23300,nissan,frontier,2019,clean vehicle,18137,black,  1n6ad0ev4kn776678,167615506,minnesota,nissan frontier
17500,nissan,altima,2019,clean vehicle,25664,black,  1n4bl4ev6kc195850,167615509,minnesota,nissan altima
17100,nissan,altima,2019,clean vehicle,31026,black,  1n4bl4ev5kc113073,167615512,minnesota,nissan altima
15800,nissan,altima,2019,clean vehicle,41287,silver,  1n4bl4cv1kc146106,167615513,minnesota,nissan altima
13600,nissan,altima,2019,clean vehicle,43612,black,  1n4bl4bv6kc147611,167615514,minnesota,nissan altima
14400,nissan,altima,2019,clean vehicle,29545,black,  1n4bl4bv2kc158895,167615515,minnesota,nissan altima
19800,nissan,frontier,2019,clean vehicle,24303,silver,  1n6ad0er7kn757187,167615516,minnesota,nissan frontier
17200,nissan,altima,2019,clean vehicle,29661,gray,  1n4bl4ev9kc174619,167615517,minnesota,nissan altima
20300,nissan,frontier,2019,clean vehicle,18857,silver,  1n6ad0ev1kn770708,167615518,minnesota,nissan frontier
20500,nissan,frontier,2019,clean vehicle,14470,gray,  1n6ad0ev7kn771684,167615521,minnesota,nissan frontier
16500,nissan,altima,2019,clean vehicle,42364,silver,  1n4bl4ev6kc182600,167615522,minnesota,nissan altima
16000,nissan,altima,2019,clean vehicle,37108,black,  1n4bl4cv4kc215340,167615523,minnesota,nissan altima
14600,nissan,altima,2019,clean vehicle,26432,blue,  1n4bl4bv3kc205738,167615526,minnesota,nissan altima
16300,nissan,rogue,2019,clean vehicle,24174,white,  knmat2mt6kp511315,167615736,minnesota,nissan rogue
15400,nissan,sport,2019,clean vehicle,30756,silver,  jn1bj1cr6kw314745,167615737,minnesota,nissan sport
15800,nissan,rogue,2019,clean vehicle,32473,blue,  knmat2mt5kp510172,167615738,minnesota,nissan rogue
15800,nissan,sport,2019,clean vehicle,22947,blue,  jn1bj1cr1kw325880,167615740,minnesota,nissan sport
21400,nissan,murano,2018,clean vehicle,17127,white,  5n1az2mg6jn171087,167753273,georgia,nissan murano
15300,nissan,kicks,2019,clean vehicle,20793,gray,  3n1cp5cu6kl530566,167615741,minnesota,nissan kicks
20100,nissan,pathfinder,2019,clean vehicle,32519,black,  5n1dr2mm2kc630096,167615742,minnesota,nissan pathfinder
11300,nissan,sentra,2019,clean vehicle,26930,gray,  3n1ab7apxky263126,167615743,minnesota,nissan sentra
10700,nissan,sentra,2019,clean vehicle,40839,black,  3n1ab7ap7ky221626,167615744,minnesota,nissan sentra
16000,nissan,rogue,2018,clean vehicle,44732,no_color,  jn1butcp0jw1s4309,167753283,south carolina,nissan rogue
16600,nissan,rogue,2019,clean vehicle,19292,white,  5n1at2mt3kc829542,167615745,minnesota,nissan rogue
15800,nissan,sport,2019,clean vehicle,24155,gray,  jn1bj1cr4kw315960,167615746,minnesota,nissan sport
11600,nissan,sentra,2019,clean vehicle,33369,black,  3n1ab7ap9kl608997,167615747,minnesota,nissan sentra
15000,nissan,rogue,2017,clean vehicle,28918,red,  jn8at2mv7hw264732,167753299,virginia,nissan rogue
17600,nissan,rogue,2019,clean vehicle,21623,blue,  knmat2mv3kp536609,167615748,minnesota,nissan rogue
36300,nissan,xd,2017,clean vehicle,16224,white,  1n6ba1f46hn535299,167753308,virginia,nissan xd
15600,nissan,sport,2019,clean vehicle,26406,silver,  jn1bj1cr4kw325341,167615749,minnesota,nissan sport
14000,nissan,rogue,2017,clean vehicle,27790,green,  knmat2mv8hp516090,167753310,virginia,nissan rogue
16600,nissan,rogue,2019,clean vehicle,19182,black,  knmat2mt6kp529541,167615750,minnesota,nissan rogue
12600,nissan,sentra,2017,clean vehicle,11837,gray,  3n1ab7ap1hy384412,167753312,tennessee,nissan sentra
20900,nissan,pathfinder,2019,clean vehicle,21774,black,  5n1dr2mm1kc635595,167615751,minnesota,nissan pathfinder
12700,nissan,door,2017,clean vehicle,17738,black,  1n4al3apxhc122728,167753319,tennessee,nissan door
15600,nissan,sport,2019,clean vehicle,27206,white,  jn1bj1cr3kw312158,167615752,minnesota,nissan sport
18900,nissan,rogue,2019,clean vehicle,20508,silver,  5n1at2mt7kc832007,167615753,minnesota,nissan rogue
15700,nissan,sport,2019,clean vehicle,24987,blue,  jn1bj1cr6kw323624,167615754,minnesota,nissan sport
21900,nissan,pathfinder,2019,clean vehicle,21273,gray,  5n1dr2mm6kc637875,167615755,minnesota,nissan pathfinder
21700,nissan,pathfinder,2019,clean vehicle,23863,black,  5n1dr2mm9kc621704,167615756,minnesota,nissan pathfinder
14600,nissan,rogue,2016,clean vehicle,31566,gray,  knmat2mv8gp727076,167753610,virginia,nissan rogue
12000,nissan,sentra,2019,clean vehicle,25261,gray,  3n1ab7ap2ky279224,167615757,minnesota,nissan sentra
21000,nissan,pathfinder,2019,clean vehicle,20628,silver,  5n1dr2mm3kc636893,167615758,minnesota,nissan pathfinder
12500,nissan,door,2017,clean vehicle,48765,blue,  1n4al3ap5hc144474,167754110,pennsylvania,nissan door
15900,nissan,rogue,2019,clean vehicle,30645,silver,  knmat2mt9kp518680,167615759,minnesota,nissan rogue
11800,nissan,door,2017,clean vehicle,60158,red,  1n4al3ap1hc129888,167754120,pennsylvania,nissan door
9900,nissan,versa,2019,clean vehicle,39985,blue,  3n1cn7ap9kl804020,167615760,minnesota,nissan versa
10600,nissan,sentra,2018,clean vehicle,39208,black,  3n1ab7ap6jl660439,167615915,minnesota,nissan sentra
10100,nissan,sentra,2018,clean vehicle,45080,black,  3n1ab7ap1jy239344,167615916,minnesota,nissan sentra
13300,nissan,sport,2018,clean vehicle,39247,gray,  jn1bj1cr7jw262489,167615917,minnesota,nissan sport
10100,nissan,sentra,2018,clean vehicle,46382,white,  3n1ab7ap7jy308330,167615920,minnesota,nissan sentra
10300,nissan,sentra,2018,clean vehicle,39893,black,  3n1ab7ap4jy297769,167615921,minnesota,nissan sentra
10300,nissan,sentra,2018,clean vehicle,41203,gray,  3n1ab7ap7jy307016,167615924,minnesota,nissan sentra
10300,nissan,sentra,2018,clean vehicle,40648,blue,  3n1ab7ap1jy308971,167615929,minnesota,nissan sentra
24000,nissan,murano,2018,clean vehicle,31551,gray,  5n1az2mhxjn157718,167615931,minnesota,nissan murano
10400,nissan,sentra,2018,clean vehicle,38761,gray,  3n1ab7ap0jy322490,167615932,minnesota,nissan sentra
10200,nissan,sentra,2018,clean vehicle,42838,gray,  3n1ab7ap3jy324878,167615934,minnesota,nissan sentra
9500,nissan,versa,2018,clean vehicle,41557,blue,  3n1cn7ap6jl823820,167615935,minnesota,nissan versa
10500,nissan,sentra,2018,clean vehicle,41136,black,  3n1ab7ap9jl662721,167615936,minnesota,nissan sentra
10500,nissan,sentra,2018,clean vehicle,41141,silver,  3n1ab7apxjl642008,167615937,minnesota,nissan sentra
3500,nissan,door,2016,clean vehicle,115716,blue,  1n4al3ap3gn379927,167754978,pennsylvania,nissan door
9300,nissan,versa,2018,clean vehicle,52260,black,  3n1cn7ap6jl882723,167615938,minnesota,nissan versa
14100,nissan,rogue,2016,clean vehicle,22041,silver,  knmat2mv4gp710291,167755074,pennsylvania,nissan rogue
2425,nissan,door,2012,salvage insurance,161836,black,  jn8af5mr5ct111885,167616381,tennessee,nissan door
925,nissan,door,2012,salvage insurance,83720,silver,  jn8as5mt4cw269429,167616386,tennessee,nissan door
11000,nissan,rogue,2016,clean vehicle,37605,black,  knmat2mv1gp666895,167755079,pennsylvania,nissan rogue
